,budget,animation,drama,history,horror,dansk,language,steven_spielberg_,martin_scorsese_,tim_burtonofi,crew_count,keyword_count,budget_cast_ratio,budget_runtime_ratio,cast_count,149Pictures,BazmarkFilms,BlueSkyStudios,BookshopProductions,DreamWorksAnimation,EdkoFilms,EuropaCorp,GreatAmericanFilmsLimitedPartnership,HomeBoxOffice(HBO),IngeniousFilmPartners,Kennedy/MarshallCompanyThe,LauraZiskinProductions,LeStudioCanal+,Lucasfilm,MarvelStudios,PixarAnimationStudios,TigProductions,WaltDisneyPictures,WildHogsProductions,WingNutFilms,Uruguay,Aug,Fri,revenue
143,3500000,0,1,0,0,0,0,0,0,0,4,10,233333.3333,32407.40741,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,615816
144,1.80E+07,0,1,0,0,0,0,0,0,0,5,15,782608.6957,183673.4694,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382174
145,4.00E+06,0,0,0,1,0,0,0,0,0,22,11,307692.3077,37037.03704,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
146,22727055.15,0,1,0,0,0,0,0,0,0,52,10,1142066.206,259560.5014,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9188
147,22730127.2,0,0,0,0,0,0,0,0,0,6,9,1757610.607,253877.0877,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19510371
148,39200000,0,1,0,0,0,0,0,0,0,62,39,871111.1111,311111.1111,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86758912
149,22733199.67,0,0,0,0,0,0,0,0,0,11,5,1523770.281,262719.0139,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147214049
150,2.50E+07,0,1,0,0,0,0,0,0,0,54,5,2777777.778,221238.9381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432274
151,22736272.56,0,1,0,0,0,0,0,0,0,18,12,1758782.543,211705.3061,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
152,22739345.86,0,0,0,0,0,0,0,0,0,7,3,22871794.45,228717.9445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16905
153,22742419.57,0,1,0,1,0,0,0,0,0,8,2,4575883.677,248689.3302,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241
154,4.00E+06,0,0,0,0,0,0,0,0,0,37,70,210526.3158,43956.04396,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52425855
155,22745493.7,0,0,0,0,0,0,0,0,0,10,8,1525802.99,254300.4984,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5091888
156,2.00E+07,1,0,0,0,0,0,0,0,0,9,1,1666666.667,277777.7778,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109862682
157,3500000,0,0,0,0,0,0,0,0,0,1,11,437500,27777.77778,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8262833
158,22748568.25,0,0,0,0,0,0,0,0,0,42,9,1271926.326,243560.3603,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,447784
159,63600000,0,1,0,0,0,0,0,0,0,10,6,4240000,623529.4118,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19412993
160,3.20E+07,0,0,0,0,0,0,0,0,0,10,5,2.00E+06,299065.4206,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18552460
161,3500000,0,1,0,0,0,0,0,0,0,2,4,233333.3333,35714.28571,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113783
162,22751643.21,0,0,0,0,0,0,0,0,0,3,8,3271757.918,260253.4708,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12277096
163,125000,0,1,0,0,0,0,0,0,0,8,10,20833.33333,1388.888889,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
164,9.00E+06,0,1,0,0,0,0,0,0,0,9,12,692307.6923,96774.19355,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17096053
165,4.00E+07,0,0,0,1,0,0,0,0,0,17,7,2666666.667,404040.404,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62771059
166,22754718.59,0,0,0,0,0,0,0,0,0,4,11,4581987.906,254554.8837,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
167,22757794.38,0,0,0,0,0,0,0,0,0,14,15,11458788.09,263420.4158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723872
168,1.90E+07,0,1,0,1,0,0,0,0,0,62,18,950000,155737.7049,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144216468
169,5.00E+06,0,0,0,0,0,0,0,0,0,20,7,217391.3043,44247.78761,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41833347
170,2.00E+06,0,0,0,0,0,0,0,0,0,13,38,111111.1111,21052.63158,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24600832
171,22760870.59,0,0,0,0,0,0,0,0,0,8,13,1763478.105,263508.2226,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55600000
172,22763947.22,0,1,0,0,0,0,0,0,0,3,6,3822142.851,224831.9324,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585639
173,3500000,0,1,0,0,0,0,0,0,0,14,4,233333.3333,28925.61983,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000
174,1.10E+07,0,0,0,0,0,0,0,0,0,14,9,733333.3333,112244.898,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2807854
175,12468389,0,0,0,0,0,0,0,0,0,3,7,831225.9333,128540.0928,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29007412
176,3.80E+07,0,0,0,0,0,0,0,0,0,141,14,1266666.667,358490.566,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,207283925
177,9.00E+07,0,0,0,1,0,0,0,0,0,59,7,7500000,989010.989,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14828081
178,22767024.26,0,1,0,0,0,0,0,0,0,15,3,2085500.127,310006.7756,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,532654
179,1.50E+07,0,0,0,0,0,0,0,0,0,59,42,652173.913,161290.3226,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125212904
180,3.20E+07,0,0,0,0,0,0,0,0,0,19,23,1333333.333,240601.5038,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156167015
181,3.00E+07,0,1,0,0,0,0,0,0,0,19,5,1666666.667,230769.2308,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31148328
182,22770101.71,0,1,0,0,0,0,0,0,0,6,11,2549794.247,192841.5817,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20957001
183,22773179.59,0,0,0,0,0,0,0,0,0,11,6,1530386.507,220728.8232,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21830957
184,6.00E+06,0,1,0,0,0,0,0,0,0,9,19,230769.2308,42553.19149,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17555141
185,82500000,0,1,0,0,0,0,0,0,0,15,23,3437500,771028.0374,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237681299
186,1.40E+07,0,1,0,0,0,0,0,0,0,3,7,933333.3333,150537.6344,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161001698
187,5.00E+06,0,0,0,0,0,0,0,0,0,7,9,416666.6667,52631.57895,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3833507
188,259000,0,1,0,0,0,0,0,0,0,8,3,23545.45455,3984.615385,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,921000
189,1.80E+08,1,0,0,0,0,0,0,0,0,52,2,5625000,1836734.694,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,521311860
190,22776257.88,0,1,0,0,0,0,0,0,0,6,11,1530896.636,206877.9238,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16337881
191,4.00E+06,0,0,0,1,0,0,0,0,0,22,10,222222.2222,46511.62791,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16675000
192,4.00E+07,0,1,0,0,0,0,0,0,0,19,18,1333333.333,363636.3636,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79700000
193,22779336.58,0,0,0,0,0,0,0,0,0,43,19,376575.4758,252429.7146,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37915971
194,22782415.7,0,1,0,0,0,0,0,0,0,11,19,1531917.404,255319.5673,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13168027
195,4500000,0,1,0,0,0,0,0,0,0,5,4,375000,46391.75258,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744816
196,22785495.24,0,1,0,0,0,0,0,0,0,3,4,2554046.739,239441.8817,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115605
197,7.00E+06,0,0,0,1,0,0,0,0,0,3,5,875000,80459.77011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136203
198,6.00E+07,0,0,0,0,0,0,0,0,0,25,3,4.00E+06,555555.5556,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77920346
199,2.40E+07,0,1,0,0,0,0,0,0,0,10,2,510638.2979,224299.0654,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12372410
200,12600000,0,1,0,0,0,0,0,0,0,49,24,572727.2727,118867.9245,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19054534
201,8.50E+07,0,0,0,0,0,0,0,0,0,26,19,1888888.889,876288.6598,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144000000
202,1.00E+07,0,1,0,0,0,0,0,0,0,13,23,476190.4762,1.00E+05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916303
203,5.50E+07,1,0,0,0,0,0,0,0,0,13,5,3235294.118,604395.6044,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000000
204,7.50E+07,1,0,0,0,0,0,0,0,0,66,30,3571428.571,862068.9655,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527068851
205,3200000,0,0,0,1,0,0,0,0,0,1,11,533333.3333,34042.55319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000000
206,2.00E+06,0,1,0,0,0,0,0,0,0,48,22,86956.52174,20618.5567,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801508
207,22788575.19,0,1,0,0,0,0,0,0,0,16,7,1532938.852,218991.2646,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1543112
208,1.50E+07,0,0,0,0,0,0,0,0,0,15,18,1250000,163043.4783,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66000000
209,22791655.56,0,0,0,1,0,0,0,0,0,14,8,2091067.953,239601.5363,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4352094
210,1.00E+08,0,0,0,0,0,0,0,0,0,123,4,6250000,735294.1176,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108103450
211,2.20E+07,0,0,0,1,0,0,0,0,0,12,5,1047619.048,209523.8095,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26570463
212,7.00E+06,0,0,0,1,0,0,1,0,0,28,20,241379.3103,56451.6129,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470654000
213,22794736.35,0,0,0,0,0,0,0,0,0,2,12,3287059.247,242204.3656,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3418141
214,6700000,0,0,0,0,0,0,0,0,0,22,12,335000,46853.14685,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31000000
215,2.00E+07,0,1,0,0,0,0,0,0,0,9,29,5.00E+05,190476.1905,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969193
216,3.50E+07,0,0,0,0,0,0,0,0,0,37,11,921052.6316,315315.3153,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173965010
217,3.50E+07,1,0,0,0,0,0,0,0,0,5,3,1458333.333,388888.8889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,83061158
218,1.00E+07,0,0,0,0,0,0,0,0,0,11,8,625000,94339.62264,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85300000
219,22797817.55,0,0,0,0,0,0,0,0,0,7,15,1438567.783,215112.9396,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5010362
220,2600000,0,0,0,0,0,0,0,0,0,8,11,185714.2857,24761.90476,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3166000
221,1.20E+07,0,1,1,0,0,0,0,0,0,12,15,2400000,90909.09091,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10652498
222,22800899.17,0,0,0,0,0,0,0,0,0,6,3,4604951.379,237368.6278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754935
223,5.00E+06,0,1,0,0,0,0,0,0,0,16,8,1.00E+06,51020.40816,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31649
224,4.90E+07,0,0,0,0,0,0,0,0,0,20,45,1400000,385826.7717,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352927224
225,22803981.2,0,0,0,0,0,0,0,0,0,2,6,23032431.82,434574.1852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
226,22807063.66,0,1,1,0,0,0,0,0,0,19,5,768003.6431,209455.539,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6585516
227,5.00E+07,0,0,0,0,0,0,0,0,0,70,21,980392.1569,476190.4762,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28931401
228,7500000,0,1,0,0,0,0,0,0,0,7,28,258620.6897,75000,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26096852
229,6244087,0,0,0,0,0,0,0,0,0,34,16,141911.0682,43062.66897,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638641
230,1.40E+07,0,1,0,0,0,0,0,0,0,4,5,1.00E+06,100719.4245,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2474000
231,1.10E+08,0,0,0,0,0,0,0,0,0,135,17,4230769.231,916666.6667,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72178895
232,8.00E+05,0,1,0,0,0,0,0,0,0,13,2,88888.88889,7017.54386,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001437
233,22810146.53,0,1,0,0,0,0,0,0,0,18,11,1772906.872,247825.6917,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2225098
234,22813229.81,0,0,0,0,0,0,0,0,0,3,2,1097879.616,228271.9993,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206728
235,3.00E+07,0,1,1,0,0,0,0,0,0,82,18,882352.9412,214285.7143,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574339
236,22816313.51,0,0,0,0,0,0,0,0,0,16,6,1441447.318,245352.7349,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27297451
237,1.50E+07,0,0,0,1,0,0,0,0,0,30,10,1153846.154,172413.7931,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5600000
238,22819397.63,0,0,0,0,0,0,0,0,0,16,9,744220.8001,242850.9979,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622164
239,2.20E+07,0,1,0,0,0,0,0,0,0,61,10,1571428.571,173228.3465,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505000000
240,2.00E+07,0,1,0,0,0,0,0,0,0,9,16,1333333.333,169491.5254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57588485
241,22822482.17,0,1,0,0,0,0,0,0,0,17,7,3296933.583,226260.1479,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790448
242,7.00E+07,1,0,0,0,0,0,0,0,0,29,11,5833333.333,795454.5455,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18662027
243,22825567.12,1,0,0,0,0,0,0,0,0,12,10,3847704.655,202510.7713,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80768
244,22828652.49,0,1,0,0,0,0,0,0,0,17,10,2309392.334,224212.8479,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17519169
245,22831738.28,0,0,0,1,0,0,0,0,0,14,7,721925.666,240641.8887,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43885000
246,1.90E+07,0,0,0,0,0,0,0,0,0,33,22,1727272.727,174311.9266,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18755936
247,2.30E+07,0,0,0,0,0,0,0,0,0,14,10,1437500,227722.7723,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351583407
248,18339750,0,1,1,0,0,0,0,0,0,59,34,295802.4194,117562.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92180910
249,1.02E+08,0,0,0,0,0,0,0,0,0,10,15,1924528.302,1030303.03,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147080413
250,7920000,0,0,0,0,0,0,0,0,0,14,6,440000,56571.42857,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14560084
251,12560000,0,0,0,0,0,0,0,0,0,6,11,236981.1321,119619.0476,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42700000
252,9.80E+07,0,0,0,0,0,0,0,0,0,16,7,3161290.323,823529.4118,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10017322
253,8500000,0,0,0,1,0,0,0,0,0,94,8,850000,81730.76923,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5001655
254,22834824.48,0,1,0,0,0,0,0,0,0,3,2,23109321.85,243256.0195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30292
255,11178,0,1,0,0,0,0,0,0,0,6,3,1242,107.4807692,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34659
256,9500000,0,0,0,0,0,0,0,0,0,2,10,863636.3636,107954.5455,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7800000
257,5.50E+07,0,1,0,0,0,0,0,0,0,113,17,1527777.778,454545.4545,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203427584
258,1.00E+06,0,1,0,0,0,0,0,0,0,17,2,71428.57143,11235.95506,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000
259,22837911.1,1,0,0,0,0,0,0,0,0,31,18,1050773.862,278518.373,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287714
260,24554,0,1,0,0,0,0,0,0,0,1,11,6138.5,258.4631579,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140021
261,22840998.14,0,1,0,0,0,0,0,0,0,13,11,1051124.12,233583.1377,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,187349
262,5.00E+07,0,0,0,0,0,0,0,0,0,7,16,2173913.043,505050.5051,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87528173
263,22844085.6,0,1,0,0,0,0,0,0,0,19,7,1927703.24,173928.1119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17636261
264,1.00E+07,0,0,0,0,0,0,0,0,0,15,7,588235.2941,101010.101,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000
265,22847173.47,0,1,0,0,0,0,0,0,0,30,4,771338.3231,214260.6453,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143597
266,1.50E+07,0,1,0,0,0,0,0,0,0,27,14,833333.3333,111111.1111,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13060843
267,1.50E+07,0,1,0,0,1,0,0,0,0,50,21,6.00E+05,101351.3514,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56255142
268,27000,0,0,0,0,0,0,0,0,0,7,3,1800,293.4782609,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151130
269,4.00E+07,0,0,0,0,0,0,0,0,0,21,14,2.00E+06,430107.5269,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23937870
270,22850261.76,0,0,0,0,0,0,0,0,0,2,11,3857977.179,194519.8578,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
271,2.10E+07,0,0,0,0,0,0,0,0,0,4,5,1105263.158,212121.2121,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72417394
272,72500000,0,0,0,0,0,0,0,0,0,14,23,3020833.333,625000,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162966177
273,1.20E+07,0,0,0,0,0,0,0,0,0,9,4,521739.1304,127659.5745,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46044400
274,5.00E+07,0,0,0,0,0,0,0,0,0,19,11,2777777.778,574712.6437,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83761844
275,6.50E+07,0,0,0,0,0,0,0,0,0,32,6,4062500,546218.4874,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250821495
276,22853350.47,0,0,0,0,0,0,0,0,0,12,11,857614.0381,182327.3939,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,602042
277,2915739,0,0,0,1,0,0,0,0,0,8,1,485956.5,22088.93182,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000000
278,7.00E+07,0,0,0,0,0,0,0,0,0,33,3,1129032.258,714285.7143,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164000000
279,22856439.6,0,1,0,0,0,0,0,0,0,7,11,1286849.864,227091.1525,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23020
280,6.50E+07,0,1,0,0,0,0,0,0,0,142,16,3250000,541666.6667,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217764291
281,22859529.14,0,0,0,1,0,0,0,0,0,48,9,1930918.221,254626.5786,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
282,3.00E+07,0,0,0,1,0,0,0,0,0,79,18,625000,315789.4737,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66486080
283,1.20E+07,0,1,0,0,0,0,0,0,0,11,6,1500000,120000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12902790
284,1.90E+07,0,1,0,0,0,0,0,0,0,8,19,863636.3636,146153.8462,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23550000
285,7.00E+06,0,1,0,0,0,0,0,0,0,65,16,250000,64220.18349,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48126384
286,2.50E+07,0,0,0,0,0,0,0,0,0,27,8,2500000,263157.8947,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1614266
287,9.00E+06,0,0,0,1,0,0,0,0,0,82,20,195652.1739,76923.07692,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276921998
288,22862619.1,0,0,0,0,0,0,0,0,0,17,9,799266.9768,205121.6135,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6841570
